"filename", "language", "CMake", "CMake Cache", "GLSL", "XML", "Markdown", "XSL", "YAML", "C++", "Python", "JSON", "CUDA C++", "Shell Script", "Batch", "JavaScript", "CSS", "C", "HTML", "HLSL", "Diff", "Makefile", "SQL", "pip requirements", "Properties", "Docker", "Objective-C++", "Groovy", "comment", "blank", "total"
"c:\Project\CraneEngine\third_party\lz4\programs\datagen.h", "C++", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 41
"c:\Project\CraneEngine\third_party\lz4\programs\lz4.1.md", "Markdown", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 251
"c:\Project\CraneEngine\third_party\lz4\programs\lz4cli.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 72, 789
"c:\Project\CraneEngine\third_party\lz4\programs\lz4io.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 229, 1678
"c:\Project\CraneEngine\third_party\lz4\programs\lz4io.h", "C++", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 32, 135
"c:\Project\CraneEngine\third_party\lz4\programs\platform.h", "C++", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 20, 156
"c:\Project\CraneEngine\third_party\lz4\programs\util.h", "C++", 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 93, 653
"c:\Project\CraneEngine\third_party\lz4\tests\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 51, 73, 545
"c:\Project\CraneEngine\third_party\lz4\tests\README.md", "Markdown", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 72
"c:\Project\CraneEngine\third_party\lz4\tests\checkFrame.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 34, 304
"c:\Project\CraneEngine\third_party\lz4\tests\checkTag.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 80
"c:\Project\CraneEngine\third_party\lz4\tests\datagencli.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 18, 173
"c:\Project\CraneEngine\third_party\lz4\tests\decompress-partial.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"c:\Project\CraneEngine\third_party\lz4\tests\frametest.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 150, 1285
"c:\Project\CraneEngine\third_party\lz4\tests\fullbench.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 146, 870
"c:\Project\CraneEngine\third_party\lz4\tests\fuzzer.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 244, 1843
"c:\Project\CraneEngine\third_party\lz4\tests\roundTripTest.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 46, 249
"c:\Project\CraneEngine\third_party\lz4\tests\test-lz4-list.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 42, 283
"c:\Project\CraneEngine\third_party\lz4\tests\test-lz4-speed.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 43, 352
"c:\Project\CraneEngine\third_party\lz4\tests\test-lz4-versions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 157
"c:\Project\CraneEngine\third_party\lz4\tests\test_custom_block_sizes.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 73
"c:\Project\CraneEngine\third_party\lz4\tests\test_install.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 29
"c:\Project\CraneEngine\third_party\lz4\tests\unicode_lint.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 49
"c:\Project\CraneEngine\third_party\spdlog\.travis.yml", "YAML", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 153
"c:\Project\CraneEngine\third_party\spdlog\README.md", "Markdown", 0, 0, 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 438
"c:\Project\CraneEngine\third_party\spdlog\appveyor.yml", "YAML", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 79
"c:\Project\CraneEngine\third_party\spdlog\bench\async_bench.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 185
"c:\Project\CraneEngine\third_party\spdlog\bench\bench.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 31, 246
"c:\Project\CraneEngine\third_party\spdlog\bench\formatter-bench.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 81
"c:\Project\CraneEngine\third_party\spdlog\bench\latency.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 27, 178
"c:\Project\CraneEngine\third_party\spdlog\bench\utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 35
"c:\Project\CraneEngine\third_party\spdlog\cmake\ide.cmake", "CMake", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Project\CraneEngine\third_party\spdlog\cmake\spdlogCPack.cmake", "CMake", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61
"c:\Project\CraneEngine\third_party\spdlog\cmake\utils.cmake", "CMake", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 63
"c:\Project\CraneEngine\third_party\spdlog\example\example.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 40, 295
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\async.h", "C++", 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 94
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\async_logger-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 93
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\async_logger.h", "C++", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 69
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\cfg\argv.h", "C++", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 45
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\cfg\env.h", "C++", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 39
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\cfg\helpers-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 121
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\cfg\helpers.h", "C++", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 30
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\common-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 79
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\common.h", "C++", 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 277
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\backtracer-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 70
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\backtracer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 46
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\circular_q.h", "C++", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 142
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\console_globals.h", "C++", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 33
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\file_helper-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 23, 148
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\file_helper.h", "C++", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 60
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\fmt_helper.h", "C++", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 118
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\log_msg-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 38
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\log_msg.h", "C++", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 38
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\log_msg_buffer-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 59
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\log_msg_buffer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 34
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\mpmc_blocking_q.h", "C++", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 127
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\null_mutex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 50
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\os-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 87, 600
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\os.h", "C++", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 119
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\periodic_worker-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 50
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\periodic_worker.h", "C++", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 41
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\registry-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48, 314
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\registry.h", "C++", 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 116
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\synchronous_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 25
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\tcp_client-windows.h", "C++", 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 176
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\tcp_client.h", "C++", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 147
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\thread_pool-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 130
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\thread_pool.h", "C++", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 121
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\details\windows_include.h", "C++", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bin_to_hex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 218
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\args.h", "C++", 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 32, 233
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\chrono.h", "C++", 0, 0, 0, 0, 0, 0, 0, 1050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 136, 1309
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\color.h", "C++", 0, 0, 0, 0, 0, 0, 0, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 59, 628
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\compile.h", "C++", 0, 0, 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 94, 640
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\core.h", "C++", 0, 0, 0, 0, 0, 0, 0, 2286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 387, 3003
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\format-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 2211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 201, 2621
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\format.h", "C++", 0, 0, 0, 0, 0, 0, 0, 2193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 361, 277, 2831
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\locale.h", "C++", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\os.h", "C++", 0, 0, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 87, 516
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\ostream.h", "C++", 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 182
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\printf.h", "C++", 0, 0, 0, 0, 0, 0, 0, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 79, 653
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\ranges.h", "C++", 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 75, 469
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\bundled\xchar.h", "C++", 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33, 237
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\chrono.h", "C++", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 21
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\compile.h", "C++", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 21
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\fmt.h", "C++", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 28
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\ostr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 21
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fmt\xchar.h", "C++", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 21
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\formatter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 19
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\fwd.h", "C++", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 15
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\logger-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 37, 258
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\logger.h", "C++", 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 67, 404
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\pattern_formatter-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 1132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 199, 1396
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\pattern_formatter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25, 127
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\android_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 119
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\ansicolor_sink-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 146
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\ansicolor_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 119
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\base_sink-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 64
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\base_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 53
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\basic_file_sink-inl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 44
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\basic_file_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 59
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\daily_file_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 243
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\dist_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 98
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\dup_filter_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 95
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\hourly_file_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 195
"c:\Project\CraneEngine\third_party\spdlog\include\spdlog\sinks\mongo_sink.h", "C++", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 99
